"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_2788836",-3.56250311922797,8.88900141505011,-16.0298794488671,5.80186027002137e-07,0.000209483417374459,6.9851091228625
"ILMN_2889482",-3.55976938681756,8.9848488565768,-15.9807444832173,5.9302755308179e-07,0.000209750214744092,6.96429182273489
"ILMN_2686700",-2.32943374435712,7.92793189080606,-15.9091965033929,6.12306953304914e-07,0.000212237836154549,6.93383445914705
"ILMN_1234990",-2.246705233737,7.66273462847382,-15.8285442697424,6.34896404478765e-07,0.000214022852216314,6.89929496207528
"ILMN_2593225",-2.14712608489774,7.8446910077338,-15.8033168924738,6.4215500059133e-07,0.000214022852216314,6.88844604829701
"ILMN_2837802",-3.30202566222889,8.89300208612483,-15.5444002674861,7.22348266473364e-07,0.00023620788313679,6.7758374001085
"ILMN_2633350",-3.69970117082827,8.54349985288759,-15.4944562940006,7.39090647863196e-07,0.000237207037372538,6.7538475724185
"ILMN_2604224",-2.54026874657452,8.09213897860557,-15.2645203293357,8.22065903998254e-07,0.000253829174148216,6.65146801653349
"ILMN_2918907",-3.33360597996857,8.62275221383267,-15.2232583114689,8.38047180419688e-07,0.000253829174148216,6.63289518072333
"ILMN_2612283",-4.14520276340539,9.24754546455891,-15.2164628090443,8.40712775337417e-07,0.000253829174148216,6.62983047069076
"ILMN_2941714",-4.29318753652938,8.72986894511968,-15.1943188431012,8.49465818509984e-07,0.000253829174148216,6.61983209032778
"ILMN_1250417",-3.1186177789848,9.27585942762001,-15.0742635514926,8.98756349777375e-07,0.000264005869457486,6.5653128896854
"ILMN_2866951",-3.3378208751245,8.68573688354047,-15.029259849339,9.18062051708783e-07,0.000265182223636082,6.54473911913806
"ILMN_1237572",-2.89494355061376,8.11419033289618,-14.918529565863,9.67595597324755e-07,0.000274908185200579,6.49379701603172
"ILMN_2691557",-2.47680895198594,8.44535255638747,-14.8675870830701,9.9139564948805e-07,0.000277127064536732,6.47020613072998
"ILMN_3139514",-3.31051484321471,8.33079429068282,-14.785168699115,1.0313190146373e-06,0.000283710949883794,6.43183097716477
"ILMN_2895568",-2.18262963670043,7.74427722481676,-14.6569252091653,1.09711524015205e-06,0.000289390780254889,6.37160223262555
"ILMN_2645321",-3.51880746581655,9.34318726596487,-14.6515995099105,1.09994871900558e-06,0.000289390780254889,6.3690873302321
